task_id,date,operator_id,machine_id,site_id,task_type,environmental_condition,terrain_type,priority,status,scheduled_duration_min,actual_duration_min,overrun_min,idle_pct,seatbelt_compliance_pct,proximity_alert_count,unsafe_event_count,avg_speed_kmph,max_speed_kmph,avg_engine_temp_c,avg_vibration
TSK-00647,2026-09-17,OP-012,MC-002,SITE-D,Excavation,Clear,Hard Soil,High,Scheduled,68.0,69.0,1.0,10.0,100.0,0,0,7.947142857142857,15.2,83.59571428571428,3.001857142857143
TSK-00648,2026-09-17,OP-013,MC-005,SITE-A,Demolition,Clear,Hard Soil,Medium,Scheduled,56.0,43.0,-13.0,0.0,100.0,0,0,8.006818181818183,15.5,83.88181818181819,2.9065909090909092
TSK-00649,2026-09-17,OP-014,MC-007,SITE-A,Material Loading,High Wind,Hard Soil,Medium,Scheduled,78.0,77.0,-1.0,6.4,100.0,1,0,7.973076923076923,14.3,84.95769230769231,2.7712820512820513
TSK-00650,2026-09-17,OP-015,MC-007,SITE-B,Grading,Dust Storm,Hard Soil,High,Scheduled,104.0,104.0,0.0,8.6,100.0,0,0,7.154285714285715,16.0,84.38380952380952,3.0567619047619043
TSK-00651,2026-09-17,OP-015,MC-010,SITE-C,Grading,Rain,Rocky,Medium,Scheduled,118.0,127.0,9.0,3.9,100.0,0,0,7.8609375,13.9,84.86640625,2.94328125
TSK-00652,2026-09-17,OP-015,MC-008,SITE-B,Trenching,Clear,Soft Soil,Low,Scheduled,91.0,93.0,2.0,6.4,100.0,0,0,7.658510638297872,17.7,86.06489361702128,2.763085106382979
TSK-00653,2026-09-18,OP-001,MC-008,SITE-B,Demolition,Clear,Muddy,High,Scheduled,100.0,105.0,5.0,6.6,100.0,0,0,7.189622641509434,13.7,82.9245283018868,3.0727358490566035
TSK-00654,2026-09-18,OP-002,MC-004,SITE-A,Trenching,Rain,Soft Soil,High,Scheduled,96.0,130.0,34.0,22.1,100.0,2,2,6.857251908396946,19.2,85.22595419847329,3.1225954198473285
TSK-00655,2026-09-18,OP-003,MC-009,SITE-C,Excavation,Rain,Muddy,Low,Scheduled,73.0,62.0,-11.0,7.9,100.0,0,0,7.842857142857143,16.1,83.46666666666665,3.2412698412698413
TSK-00656,2026-09-18,OP-003,MC-005,SITE-D,Material Loading,Clear,Soft Soil,Medium,Scheduled,64.0,68.0,4.0,4.3,100.0,2,1,7.621739130434782,13.4,84.72463768115942,3.0234782608695654
TSK-00657,2026-09-18,OP-003,MC-002,SITE-C,Trenching,Rain,Soft Soil,Medium,Scheduled,122.0,110.0,-12.0,1.8,100.0,0,0,7.614414414414415,15.2,86.02432432432433,3.042342342342342
TSK-00658,2026-09-18,OP-004,MC-007,SITE-B,Excavation,Rain,Soft Soil,High,Scheduled,106.0,122.0,16.0,7.3,100.0,0,0,7.432520325203252,16.8,84.52357723577235,2.8991056910569104
TSK-00659,2026-09-18,OP-004,MC-003,SITE-A,Trenching,Rain,Rocky,Medium,Scheduled,111.0,96.0,-15.0,8.2,100.0,0,0,7.447422680412371,15.7,85.23917525773197,3.1820618556701032
TSK-00660,2026-09-18,OP-004,MC-010,SITE-A,Grading,Clear,Rocky,Medium,Scheduled,113.0,105.0,-8.0,2.8,100.0,0,0,7.791509433962264,16.6,84.60094339622643,3.0641509433962266
TSK-00661,2026-09-18,OP-005,MC-009,SITE-C,Trenching,Rain,Muddy,High,Scheduled,47.0,41.0,-6.0,14.3,100.0,0,0,7.254761904761905,16.8,84.41666666666667,2.940952380952381
TSK-00662,2026-09-18,OP-005,MC-009,SITE-B,Material Loading,Clear,Muddy,Medium,Scheduled,98.0,103.0,5.0,6.7,100.0,3,0,7.657692307692307,17.9,85.92307692307692,3.0847115384615384
TSK-00663,2026-09-18,OP-005,MC-003,SITE-C,Trenching,Rain,Soft Soil,High,Scheduled,89.0,82.0,-7.0,6.0,100.0,3,1,7.568674698795181,17.7,82.5277108433735,2.9425301204819276
TSK-00664,2026-09-18,OP-006,MC-010,SITE-B,Excavation,Clear,Muddy,Medium,Scheduled,99.0,111.0,12.0,5.4,100.0,1,0,7.653571428571429,14.4,85.8,3.1341964285714288
TSK-00665,2026-09-18,OP-007,MC-007,SITE-D,Excavation,Dust Storm,Hard Soil,Medium,Scheduled,86.0,95.0,9.0,22.9,100.0,0,0,6.328125,15.0,84.27291666666666,2.9971875000000003
TSK-00666,2026-09-18,OP-008,MC-009,SITE-A,Material Loading,Clear,Soft Soil,High,Scheduled,101.0,96.0,-5.0,2.1,100.0,2,1,8.11340206185567,18.3,85.01546391752578,3.055773195876289
TSK-00667,2026-09-18,OP-008,MC-004,SITE-D,Trenching,Rain,Rocky,High,Scheduled,88.0,98.0,10.0,5.1,100.0,0,0,7.495959595959596,14.4,85.98989898989899,3.041717171717172
TSK-00668,2026-09-18,OP-008,MC-002,SITE-B,Trenching,Clear,Hard Soil,High,Scheduled,87.0,78.0,-9.0,6.3,100.0,0,0,7.678481012658228,17.1,83.96329113924051,3.1340506329113924
TSK-00669,2026-09-18,OP-009,MC-001,SITE-A,Demolition,Clear,Hard Soil,High,Scheduled,51.0,48.0,-3.0,6.1,0.0,0,1,7.316326530612245,15.8,83.93673469387754,3.0267346938775512
TSK-00670,2026-09-18,OP-009,MC-008,SITE-A,Material Loading,Clear,Soft Soil,Low,Scheduled,70.0,62.0,-8.0,4.8,0.0,1,1,8.222222222222221,13.4,85.06190476190476,3.1944444444444446
TSK-00671,2026-09-18,OP-010,MC-007,SITE-D,Material Loading,Rain,Muddy,High,Scheduled,63.0,63.0,0.0,10.9,100.0,2,0,7.29375,14.6,85.8046875,3.0821875
TSK-00672,2026-09-18,OP-011,MC-003,SITE-A,Excavation,Clear,Rocky,Medium,Scheduled,82.0,102.0,20.0,25.2,100.0,0,0,6.151456310679612,13.7,85.25436893203884,2.880388349514563
TSK-00673,2026-09-18,OP-012,MC-007,SITE-B,Trenching,High Wind,Soft Soil,Medium,Scheduled,61.0,61.0,0.0,3.2,100.0,0,0,7.982258064516128,14.8,84.50645161290322,2.888225806451613
TSK-00674,2026-09-18,OP-012,MC-002,SITE-D,Demolition,Clear,Soft Soil,High,Scheduled,128.0,115.0,-13.0,4.3,100.0,0,0,7.797413793103448,16.6,84.42155172413793,2.855258620689655
TSK-00675,2026-09-18,OP-013,MC-008,SITE-A,Demolition,High Wind,Rocky,High,Scheduled,90.0,93.0,3.0,6.4,100.0,0,0,7.572340425531914,17.7,83.63723404255319,3.2697872340425533
TSK-00676,2026-09-18,OP-013,MC-006,SITE-D,Demolition,Clear,Hard Soil,Medium,Scheduled,146.0,118.0,-28.0,5.9,100.0,0,0,7.794117647058823,14.7,84.16890756302521,2.885546218487395
TSK-00677,2026-09-18,OP-014,MC-003,SITE-A,Trenching,Clear,Soft Soil,Medium,Scheduled,110.0,130.0,20.0,4.6,100.0,0,0,7.752671755725191,15.7,85.33893129770992,2.863969465648855
TSK-00678,2026-09-18,OP-014,MC-005,SITE-B,Material Loading,Clear,Rocky,High,Scheduled,122.0,124.0,2.0,2.4,100.0,3,2,7.864,16.6,86.2256,2.87376
TSK-00679,2026-09-18,OP-014,MC-005,SITE-C,Grading,Clear,Muddy,High,Scheduled,76.0,73.0,-3.0,2.7,0.0,0,1,7.775675675675675,15.6,86.5445945945946,3.4804054054054054
TSK-00680,2026-09-18,OP-015,MC-008,SITE-B,Trenching,Clear,Hard Soil,High,Scheduled,48.0,43.0,-5.0,4.5,100.0,0,0,7.745454545454546,12.4,85.825,3.3474999999999997
TSK-00681,2026-09-18,OP-015,MC-002,SITE-B,Grading,Clear,Hard Soil,Low,Scheduled,107.0,122.0,15.0,8.9,100.0,1,0,7.011382113821138,17.4,86.35934959349593,3.0178048780487803
TSK-00682,2026-09-19,OP-001,MC-010,SITE-B,Grading,Clear,Hard Soil,High,Scheduled,146.0,152.0,6.0,5.2,100.0,0,0,7.330718954248366,16.8,84.81437908496733,3.1195424836601306
TSK-00683,2026-09-19,OP-002,MC-003,SITE-A,Excavation,High Wind,Muddy,High,Scheduled,138.0,172.0,34.0,20.2,100.0,1,0,6.4791907514450875,15.2,86.1815028901734,3.0282080924855492
TSK-00684,2026-09-19,OP-002,MC-003,SITE-A,Trenching,Clear,Rocky,Medium,Scheduled,170.0,225.0,55.0,26.1,100.0,2,2,6.158407079646017,20.7,85.7566371681416,2.869601769911504
TSK-00685,2026-09-19,OP-003,MC-008,SITE-B,Demolition,Clear,Hard Soil,High,Scheduled,91.0,94.0,3.0,7.4,100.0,0,0,7.867368421052631,14.6,86.5578947368421,2.844315789473684
TSK-00686,2026-09-19,OP-003,MC-006,SITE-A,Demolition,Rain,Muddy,High,Scheduled,135.0,153.0,18.0,4.5,100.0,0,0,7.940909090909091,17.9,84.11818181818182,2.8524025974025973
TSK-00687,2026-09-19,OP-004,MC-004,SITE-D,Grading,Clear,Soft Soil,High,Scheduled,101.0,105.0,4.0,7.5,100.0,0,0,7.397169811320755,13.5,84.91415094339622,3.0599056603773587
TSK-00688,2026-09-19,OP-005,MC-003,SITE-A,Excavation,Rain,Muddy,High,Scheduled,73.0,67.0,-6.0,7.4,100.0,0,0,7.210294117647059,14.0,85.03823529411765,2.9250000000000003
TSK-00689,2026-09-19,OP-005,MC-009,SITE-C,Material Loading,Rain,Rocky,Low,Scheduled,86.0,70.0,-16.0,8.5,100.0,3,0,7.246478873239437,14.1,85.47323943661972,3.0147887323943663
TSK-00690,2026-09-19,OP-005,MC-009,SITE-B,Material Loading,Clear,Rocky,Medium,Scheduled,87.0,57.0,-30.0,1.7,100.0,0,0,8.055172413793104,15.3,85.04827586206896,3.095689655172414
TSK-00691,2026-09-19,OP-006,MC-003,SITE-D,Grading,Clear,Rocky,Medium,Scheduled,106.0,111.0,5.0,6.2,100.0,0,0,7.828571428571428,15.7,85.23125,2.9658928571428573
TSK-00692,2026-09-19,OP-007,MC-010,SITE-D,Grading,Clear,Hard Soil,Low,Scheduled,102.0,121.0,19.0,23.8,100.0,1,1,6.527868852459016,22.0,84.84508196721312,2.908934426229508
TSK-00693,2026-09-19,OP-007,MC-001,SITE-B,Demolition,Clear,Muddy,Low,Scheduled,70.0,96.0,26.0,27.8,100.0,3,1,5.750515463917525,20.0,84.28762886597937,3.004123711340206
TSK-00694,2026-09-19,OP-007,MC-001,SITE-B,Trenching,Dust Storm,Hard Soil,Medium,Scheduled,59.0,71.0,12.0,22.2,100.0,0,0,6.227777777777778,13.1,86.00416666666666,3.061527777777778
TSK-00695,2026-09-19,OP-008,MC-002,SITE-C,Trenching,Clear,Soft Soil,Medium,Scheduled,72.0,82.0,10.0,2.4,100.0,1,0,7.797590361445784,16.2,85.98072289156626,2.808433734939759
TSK-00696,2026-09-19,OP-008,MC-008,SITE-B,Excavation,Clear,Rocky,Medium,Scheduled,72.0,59.0,-13.0,5.0,100.0,1,0,7.941666666666666,17.2,85.63333333333334,3.0936666666666666
TSK-00697,2026-09-19,OP-008,MC-009,SITE-D,Material Loading,Clear,Rocky,High,Scheduled,71.0,66.0,-5.0,1.5,100.0,0,0,8.114925373134328,15.9,86.10298507462686,2.946865671641791
TSK-00698,2026-09-19,OP-009,MC-001,SITE-A,Trenching,Clear,Hard Soil,High,Scheduled,78.0,100.0,22.0,1.0,100.0,0,0,8.20990099009901,14.9,83.5980198019802,2.8776237623762375
TSK-00699,2026-09-19,OP-009,MC-006,SITE-C,Material Loading,Clear,Muddy,High,Scheduled,68.0,65.0,-3.0,3.0,100.0,1,0,7.642424242424242,15.1,85.6909090909091,2.999242424242424
TSK-00700,2026-09-19,OP-010,MC-008,SITE-D,Demolition,Clear,Hard Soil,Low,Scheduled,105.0,87.0,-18.0,4.5,100.0,0,0,8.104545454545455,15.3,84.64431818181818,2.8478409090909094
TSK-00701,2026-09-19,OP-010,MC-005,SITE-D,Demolition,Clear,Soft Soil,Low,Scheduled,133.0,140.0,7.0,4.3,100.0,0,0,7.800709219858157,15.2,84.977304964539,2.969290780141844
TSK-00702,2026-09-19,OP-010,MC-003,SITE-C,Grading,Clear,Rocky,High,Scheduled,147.0,159.0,12.0,6.9,100.0,0,0,7.571875,14.4,85.384375,3.10425
TSK-00703,2026-09-19,OP-011,MC-003,SITE-C,Trenching,Rain,Rocky,High,Scheduled,66.0,64.0,-2.0,23.1,100.0,1,1,6.1,18.2,84.83692307692307,3.0464615384615388
TSK-00704,2026-09-19,OP-011,MC-005,SITE-D,Grading,Clear,Soft Soil,Low,Scheduled,89.0,73.0,-16.0,28.4,0.0,0,1,5.678378378378378,16.0,85.25405405405405,3.1229729729729727
TSK-00705,2026-09-19,OP-012,MC-005,SITE-A,Grading,Clear,Soft Soil,Low,Scheduled,73.0,77.0,4.0,5.1,100.0,1,0,7.455128205128205,15.0,82.83205128205128,2.917820512820513
TSK-00706,2026-09-19,OP-013,MC-009,SITE-A,Excavation,Rain,Soft Soil,Low,Scheduled,30.0,27.0,-3.0,14.3,100.0,0,0,7.339285714285714,14.9,84.97500000000001,2.9035714285714285
TSK-00707,2026-09-19,OP-014,MC-005,SITE-A,Trenching,Clear,Hard Soil,High,Scheduled,71.0,76.0,5.0,6.5,100.0,2,0,7.961038961038961,14.4,84.86623376623376,3.093246753246753
TSK-00708,2026-09-19,OP-014,MC-008,SITE-D,Grading,Clear,Hard Soil,Low,Scheduled,125.0,131.0,6.0,6.1,100.0,2,0,7.73560606060606,16.9,84.49242424242425,3.1918939393939394
TSK-00709,2026-09-19,OP-015,MC-006,SITE-C,Trenching,Clear,Rocky,High,Scheduled,83.0,85.0,2.0,5.8,100.0,0,0,7.098837209302325,14.9,86.4046511627907,3.2384883720930233
TSK-00710,2026-09-20,OP-001,MC-003,SITE-B,Demolition,Clear,Muddy,High,Scheduled,137.0,140.0,3.0,9.2,100.0,0,0,6.997163120567376,15.8,85.67659574468085,3.0562411347517733
TSK-00711,2026-09-20,OP-001,MC-010,SITE-C,Trenching,Clear,Soft Soil,Medium,Scheduled,114.0,125.0,11.0,3.2,100.0,0,0,7.86984126984127,15.5,84.41111111111111,3.149523809523809
TSK-00712,2026-09-20,OP-001,MC-003,SITE-C,Trenching,Clear,Rocky,Low,Scheduled,52.0,45.0,-7.0,8.7,100.0,0,0,7.078260869565218,14.8,85.16956521739131,3.2908695652173914
TSK-00713,2026-09-20,OP-002,MC-008,SITE-C,Material Loading,Clear,Soft Soil,High,Scheduled,95.0,133.0,38.0,26.9,100.0,0,0,6.197014925373134,14.6,84.72014925373135,3.0014925373134327
TSK-00714,2026-09-20,OP-003,MC-007,SITE-C,Excavation,Rain,Rocky,High,Scheduled,122.0,129.0,7.0,7.7,100.0,0,0,7.179230769230769,13.8,84.4,2.9382307692307696
TSK-00715,2026-09-20,OP-003,MC-002,SITE-A,Demolition,Clear,Muddy,High,Scheduled,80.0,75.0,-5.0,5.3,100.0,1,0,7.493421052631579,12.9,82.52631578947368,3.0759210526315792
TSK-00716,2026-09-20,OP-003,MC-007,SITE-D,Grading,Clear,Muddy,Medium,Scheduled,95.0,112.0,17.0,6.2,100.0,0,0,7.939823008849558,15.9,85.66902654867258,3.017433628318584
TSK-00717,2026-09-20,OP-004,MC-008,SITE-A,Trenching,Rain,Rocky,Medium,Scheduled,98.0,78.0,-20.0,3.8,100.0,0,0,8.460759493670885,15.5,85.69113924050633,3.0158227848101267
TSK-00718,2026-09-20,OP-005,MC-002,SITE-B,Excavation,Clear,Rocky,Low,Scheduled,78.0,71.0,-7.0,1.4,100.0,0,0,8.051388888888889,16.4,84.14166666666667,2.9627777777777777
TSK-00719,2026-09-20,OP-005,MC-003,SITE-D,Material Loading,Rain,Muddy,Low,Scheduled,80.0,65.0,-15.0,4.5,100.0,0,0,7.45,13.6,85.12575757575758,3.033939393939394
TSK-00720,2026-09-20,OP-006,MC-007,SITE-B,Excavation,High Wind,Soft Soil,Low,Scheduled,71.0,71.0,0.0,6.9,100.0,2,0,7.058333333333334,14.2,85.0638888888889,2.990972222222222
TSK-00721,2026-09-20,OP-006,MC-003,SITE-C,Material Loading,Clear,Muddy,High,Scheduled,30.0,30.0,0.0,3.2,100.0,0,0,7.141935483870968,14.7,85.87741935483871,3.200967741935484
TSK-00722,2026-09-20,OP-007,MC-004,SITE-A,Grading,Clear,Hard Soil,Medium,Scheduled,59.0,75.0,16.0,27.6,100.0,1,1,5.8197368421052635,23.2,84.94473684210527,3.2518421052631576
TSK-00723,2026-09-20,OP-008,MC-007,SITE-D,Material Loading,Clear,Soft Soil,Medium,Scheduled,38.0,39.0,1.0,5.0,100.0,0,0,7.8,13.0,84.965,3.0865
TSK-00724,2026-09-20,OP-008,MC-008,SITE-B,Excavation,Clear,Muddy,Low,Scheduled,138.0,109.0,-29.0,0.9,100.0,2,0,7.849090909090909,15.5,85.77272727272727,3.002
TSK-00725,2026-09-20,OP-008,MC-009,SITE-B,Grading,Dust Storm,Rocky,Medium,Scheduled,78.0,59.0,-19.0,5.0,100.0,0,0,7.418333333333334,15.4,85.49333333333334,2.819
TSK-00726,2026-09-20,OP-009,MC-004,SITE-B,Trenching,Rain,Muddy,Low,Scheduled,109.0,129.0,20.0,5.4,100.0,0,0,7.666153846153846,16.6,84.32076923076923,3.0945384615384617
TSK-00727,2026-09-20,OP-010,MC-004,SITE-D,Excavation,Clear,Hard Soil,Medium,Scheduled,41.0,43.0,2.0,9.1,100.0,1,0,7.145454545454545,13.9,85.38863636363637,3.2363636363636363
TSK-00728,2026-09-20,OP-011,MC-006,SITE-C,Grading,Rain,Soft Soil,High,Scheduled,85.0,98.0,13.0,30.3,100.0,0,0,5.504040404040404,15.4,84.22626262626262,2.845656565656566
TSK-00729,2026-09-20,OP-011,MC-009,SITE-C,Trenching,Rain,Hard Soil,Medium,Scheduled,99.0,102.0,3.0,24.3,100.0,1,1,6.183495145631068,21.4,84.49514563106796,3.0467961165048543
TSK-00730,2026-09-20,OP-011,MC-006,SITE-B,Excavation,Clear,Muddy,Medium,Scheduled,64.0,81.0,17.0,31.7,100.0,0,0,5.884146341463414,13.8,86.24878048780488,3.1795121951219514
TSK-00731,2026-09-20,OP-012,MC-010,SITE-C,Demolition,Clear,Hard Soil,Low,Scheduled,40.0,36.0,-4.0,2.7,100.0,1,0,8.167567567567568,14.1,84.95675675675676,3.1002702702702702
TSK-00732,2026-09-20,OP-013,MC-002,SITE-B,Material Loading,Rain,Hard Soil,Low,Scheduled,75.0,49.0,-26.0,2.0,100.0,3,0,7.957999999999999,14.0,84.538,2.9256
TSK-00733,2026-09-20,OP-014,MC-008,SITE-C,Excavation,Clear,Hard Soil,High,Scheduled,61.0,58.0,-3.0,1.7,100.0,1,0,8.013559322033899,15.7,85.98135593220339,3.0572881355932204
TSK-00734,2026-09-20,OP-014,MC-009,SITE-B,Trenching,Clear,Rocky,Medium,Scheduled,93.0,99.0,6.0,6.0,100.0,0,0,7.497999999999999,13.6,84.449,2.8659
TSK-00735,2026-09-20,OP-014,MC-003,SITE-A,Trenching,Clear,Hard Soil,Medium,Scheduled,101.0,119.0,18.0,4.2,100.0,0,0,8.02,16.6,84.88916666666667,3.1477500000000003
TSK-00736,2026-09-20,OP-015,MC-005,SITE-D,Demolition,Clear,Muddy,Low,Scheduled,101.0,75.0,-26.0,1.3,100.0,2,0,7.944736842105263,15.6,83.83947368421053,2.867763157894737
TSK-00737,2026-09-21,OP-001,MC-007,SITE-C,Trenching,Clear,Hard Soil,Low,Scheduled,97.0,108.0,11.0,7.3,100.0,0,0,8.255045871559632,15.8,85.8743119266055,3.164862385321101
TSK-00738,2026-09-21,OP-002,MC-003,SITE-C,Material Loading,Clear,Muddy,Low,Scheduled,40.0,45.0,5.0,30.4,100.0,3,1,6.232608695652174,20.7,84.77173913043478,3.0017391304347827
TSK-00739,2026-09-21,OP-003,MC-007,SITE-A,Demolition,Dust Storm,Hard Soil,Medium,Scheduled,108.0,81.0,-27.0,6.1,100.0,0,0,8.020731707317074,14.6,84.5548780487805,3.015487804878049
TSK-00740,2026-09-21,OP-003,MC-004,SITE-D,Grading,Clear,Muddy,High,Scheduled,85.0,112.0,27.0,3.5,100.0,2,1,7.292035398230088,16.6,86.85575221238939,2.9812389380530973
TSK-00741,2026-09-21,OP-003,MC-009,SITE-C,Material Loading,Clear,Rocky,Low,Scheduled,102.0,92.0,-10.0,8.6,100.0,0,0,7.332258064516129,15.8,85.8752688172043,3.2169892473118282
TSK-00742,2026-09-21,OP-004,MC-009,SITE-A,Grading,Clear,Soft Soil,Low,Scheduled,90.0,73.0,-17.0,5.4,0.0,2,1,7.168918918918919,13.9,82.9,2.8144594594594596
TSK-00743,2026-09-21,OP-005,MC-010,SITE-B,Excavation,Clear,Muddy,High,Scheduled,77.0,61.0,-16.0,6.5,100.0,0,0,6.590322580645162,15.3,82.7741935483871,2.978548387096774
TSK-00744,2026-09-21,OP-006,MC-006,SITE-A,Material Loading,Clear,Soft Soil,Low,Scheduled,74.0,98.0,24.0,5.1,100.0,0,0,7.468686868686868,13.6,85.5090909090909,2.8998989898989898
TSK-00745,2026-09-21,OP-006,MC-006,SITE-D,Excavation,Clear,Soft Soil,Medium,Scheduled,81.0,83.0,2.0,3.6,100.0,0,0,7.8619047619047615,16.8,84.52142857142857,2.7464285714285714
TSK-00746,2026-09-21,OP-006,MC-005,SITE-C,Excavation,Dust Storm,Rocky,High,Scheduled,133.0,174.0,41.0,4.6,100.0,0,0,8.046285714285714,16.5,84.39828571428572,3.0182857142857147
TSK-00747,2026-09-21,OP-007,MC-002,SITE-C,Excavation,High Wind,Soft Soil,Low,Scheduled,87.0,105.0,18.0,25.5,100.0,0,0,5.972641509433963,15.5,84.96415094339623,3.2526415094339627
TSK-00748,2026-09-21,OP-008,MC-005,SITE-B,Grading,Clear,Hard Soil,High,Scheduled,96.0,96.0,0.0,8.2,100.0,0,0,6.9628865979381445,14.6,84.4639175257732,2.9250515463917526
TSK-00749,2026-09-21,OP-009,MC-003,SITE-A,Demolition,Clear,Muddy,High,Scheduled,57.0,60.0,3.0,8.2,0.0,0,1,6.911475409836066,14.7,85.25081967213114,2.95672131147541
TSK-00750,2026-09-21,OP-010,MC-005,SITE-B,Grading,Clear,Rocky,High,Scheduled,112.0,103.0,-9.0,2.9,100.0,0,0,7.8701923076923075,15.9,85.10673076923078,3.0333653846153843
TSK-00751,2026-09-21,OP-010,MC-005,SITE-D,Material Loading,High Wind,Rocky,Medium,Scheduled,81.0,68.0,-13.0,7.2,100.0,0,0,7.663768115942029,15.2,82.95797101449276,2.9807246376811594
TSK-00752,2026-09-21,OP-010,MC-002,SITE-D,Material Loading,Rain,Hard Soil,Medium,Scheduled,92.0,78.0,-14.0,2.5,100.0,1,0,7.818987341772153,13.9,86.38354430379746,3.0025316455696203
TSK-00753,2026-09-21,OP-011,MC-005,SITE-D,Trenching,High Wind,Soft Soil,High,Scheduled,137.0,125.0,-12.0,23.0,100.0,0,0,6.342063492063493,15.7,84.62936507936507,2.937777777777778
TSK-00754,2026-09-21,OP-011,MC-003,SITE-C,Demolition,Clear,Hard Soil,Medium,Scheduled,68.0,74.0,6.0,21.3,100.0,0,0,6.191999999999999,13.2,84.15599999999999,3.0633333333333335
TSK-00755,2026-09-21,OP-012,MC-001,SITE-B,Grading,Dust Storm,Soft Soil,High,Scheduled,44.0,44.0,0.0,0.0,100.0,0,0,7.946666666666667,15.9,83.48,2.7266666666666666
TSK-00756,2026-09-21,OP-013,MC-007,SITE-A,Excavation,Clear,Hard Soil,Low,Scheduled,60.0,40.0,-20.0,2.4,100.0,1,0,7.997560975609756,15.8,85.87317073170732,3.1960975609756095
TSK-00757,2026-09-21,OP-013,MC-007,SITE-C,Demolition,Clear,Rocky,Medium,Scheduled,118.0,123.0,5.0,3.2,100.0,0,0,7.982258064516128,17.1,84.66370967741935,2.924193548387097
TSK-00758,2026-09-21,OP-014,MC-002,SITE-B,Excavation,Rain,Muddy,Low,Scheduled,84.0,99.0,15.0,4.0,100.0,2,0,8.234,15.9,84.39299999999999,2.9726
TSK-00759,2026-09-21,OP-015,MC-006,SITE-C,Excavation,Rain,Muddy,Low,Scheduled,76.0,66.0,-10.0,4.5,100.0,0,0,7.42089552238806,14.2,84.94925373134329,3.136417910447761
TSK-00760,2026-09-21,OP-015,MC-010,SITE-C,Material Loading,Dust Storm,Muddy,Medium,Scheduled,38.0,32.0,-6.0,3.0,100.0,0,0,8.533333333333333,15.3,87.3030303030303,2.8457575757575757
TSK-00761,2026-09-21,OP-015,MC-001,SITE-B,Demolition,High Wind,Muddy,Low,Scheduled,62.0,52.0,-10.0,5.7,100.0,1,0,7.598113207547169,14.4,84.28490566037736,2.8937735849056603
TSK-00762,2026-09-22,OP-001,MC-002,SITE-C,Demolition,Clear,Rocky,High,Scheduled,112.0,118.0,6.0,7.6,100.0,2,1,6.73781512605042,14.7,85.32857142857144,2.929915966386555
TSK-00763,2026-09-22,OP-001,MC-004,SITE-B,Excavation,Rain,Muddy,Medium,Scheduled,95.0,56.0,-39.0,3.5,100.0,1,0,7.664912280701754,16.3,86.8157894736842,2.858947368421053
TSK-00764,2026-09-22,OP-002,MC-001,SITE-D,Material Loading,Rain,Hard Soil,Low,Scheduled,88.0,109.0,21.0,28.2,100.0,0,0,5.709090909090909,13.9,84.46181818181817,2.9752727272727277
TSK-00765,2026-09-22,OP-003,MC-005,SITE-D,Demolition,Rain,Muddy,Medium,Scheduled,76.0,74.0,-2.0,4.0,100.0,3,1,7.722666666666667,15.2,84.82666666666667,2.922266666666667
TSK-00766,2026-09-22,OP-003,MC-004,SITE-D,Demolition,Clear,Hard Soil,Low,Scheduled,96.0,106.0,10.0,3.7,100.0,0,0,7.828971962616823,14.0,84.60280373831776,2.9790654205607474
TSK-00767,2026-09-22,OP-004,MC-010,SITE-D,Trenching,Rain,Hard Soil,High,Scheduled,80.0,85.0,5.0,4.7,100.0,0,0,7.55,15.6,83.60697674418604,3.072674418604651
TSK-00768,2026-09-22,OP-004,MC-003,SITE-B,Excavation,Clear,Muddy,Medium,Scheduled,89.0,100.0,11.0,3.0,100.0,2,0,7.914851485148515,17.6,85.84752475247525,3.039207920792079
TSK-00769,2026-09-22,OP-004,MC-008,SITE-A,Trenching,Clear,Rocky,Low,Scheduled,123.0,115.0,-8.0,6.9,0.0,0,1,7.756896551724138,15.4,85.30172413793103,2.9563793103448277
TSK-00770,2026-09-22,OP-005,MC-002,SITE-A,Material Loading,Clear,Rocky,High,Scheduled,119.0,103.0,-16.0,6.7,100.0,1,1,7.318269230769231,13.8,84.63076923076923,2.926442307692308
TSK-00771,2026-09-22,OP-005,MC-004,SITE-B,Trenching,Clear,Hard Soil,Low,Scheduled,44.0,37.0,-7.0,0.0,100.0,0,0,8.486842105263158,13.3,85.08421052631579,3.0178947368421056
TSK-00772,2026-09-22,OP-006,MC-006,SITE-A,Excavation,Rain,Hard Soil,High,Scheduled,48.0,50.0,2.0,7.8,100.0,0,0,7.501960784313726,14.5,85.88039215686274,2.963921568627451
TSK-00773,2026-09-22,OP-006,MC-006,SITE-C,Excavation,Clear,Soft Soil,Medium,Scheduled,126.0,113.0,-13.0,3.5,100.0,1,0,7.800877192982456,17.9,83.93771929824561,2.7907894736842103
TSK-00774,2026-09-22,OP-007,MC-009,SITE-A,Material Loading,Clear,Hard Soil,Low,Scheduled,129.0,175.0,46.0,26.1,100.0,0,0,5.6982954545454545,14.1,84.65227272727272,3.1514772727272726
TSK-00775,2026-09-22,OP-007,MC-005,SITE-D,Demolition,Rain,Hard Soil,High,Scheduled,129.0,158.0,29.0,24.5,100.0,0,0,6.059119496855346,15.4,85.36540880503145,2.989496855345912
TSK-00776,2026-09-22,OP-007,MC-009,SITE-D,Demolition,High Wind,Soft Soil,Medium,Scheduled,86.0,102.0,16.0,28.2,100.0,0,0,6.1854368932038835,14.5,86.26796116504855,2.9676699029126214
